"1","Computing","Year 1","Autumn 1","Technology around us","Listening for meaning in non-fiction texts","Ordering numbers","Impact of technology on society"
"1267","RE","Year 8","Autumn 1","Is death the end? (Believing) Pupils will explore a number of religious and non-religious views. Pupils will be introduced to the concept of debate and encouraged to critically evaluate their own views.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1268","RE","Year 8","Autumn 2","Who were the Greek Gods? (Believing) This unit explores the ancient Greek concept of God and looks at the links between religion and morality.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1269","RE","Year 8","Spring 1","Does religion help us to be good? (Living) What does the term ‘good’ mean? How do different religious and non-religious traditions define ‘goodness’? What sources of authority provide religious and non-religious people with guidance on how to live a ‘good’ life? This unit explores morality and the range of ways in which humans understand the term ‘good’.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1270","RE","Year 8","Spring 2","Does pacifism work? (MLK) (Living) This unit involves an in-depth study of the life and teachings of Martin Luther King Jnr. Pupils will explore the ethical and moral issues which arose from Racial segregation.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1271","RE","Year 8","Summer 1","Should happiness be the purpose of life? (Living) This unit explores religious views on how to live a good life. Pupils will study Buddhism, Christianity and non-religious views.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1272","RE","Year 8","Summer 2","Is our life predetermined? (Expressing) This unit allows pupils to look at astrology and explore the notions of fate and determinism. Pupils will produce a creative timeline of their own lives. This will also lay the foundations for the philosophical approach to Y9 and philosophical issues in KS4.","Writing in full sentences using correct Grammar, punctuation and spelling. Develop vocabulary skills and the use of specialist terminology.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others. Social: Exploring diverse British values in context to selected issues and religions."
"1273","RE","Year 9","Autumn 1","The Young Philosophers course Vol 1 (Believing, Expressing and Living) The learning in this year has focused on the ways in which a person’s beliefs underpin their action in the world. This unit explores different ways in which religious and non-religious people express their beliefs. It introduces pupils to key philosophical thinkers such as Plato and Descartes and encourages them to challenge what they think they already know. This will be done through a study of the three main aspects of philosophy: metaphysics, logic and moral philosophy. Metaphysics considers the nature of the world around us, logic investigates our process of reasoning (the way we think about ourselves and the world around us) and moral philosophy considers the nature of good and evil.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1274","RE","Year 9","Autumn 2","Does morality exist? This unit builds on the skills and knowledge from Autumn Term, and focusses on behaviour and what guides our actions.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1275","RE","Year 9","Spring 1","The Epicurean debate (Living) This topic explores the moral and ethical issues surrounding the Holocaust. Through the use of case studies and testimony, pupils will be challenged to consider whether “morality” is universal and consider the Problem of Evil and the challenge this poses to faith.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1276","RE","Year 9","Spring 2","The Young Philosophers course Vol 2 This unit explores 3 aspects of philosophy, political, theological and philosophy of the Mind. Political philosophy explores issues of crime and punishment, Theology challenges us to look at evidence for Gods existence and Mind makes us question our very existence.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1277","RE","Year 9","Summer 1","The Young Philosophers course Vol 2 This unit explores 3 aspects of philosophy, political, theological and philosophy of the Mind. Political philosophy explores issues of crime and punishment, Theology challenges us to look at evidence for Gods existence and Mind makes us question our very existence.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1278","RE","Year 9","Summer 2","The Young Philosophers course Vol 2 This unit explores 3 aspects of philosophy, political, theological and philosophy of the Mind. Political philosophy explores issues of crime and punishment, Theology challenges us to look at evidence for Gods existence and Mind makes us question our very existence.","Develop skills both written and verbal through individual work, group discussion and debate. Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned argument.","Times and dates in RE context.","Spiritual and cultural: Valuing different faiths and cultures. Moral: Considering others and identifying similarities and differences between beliefs. Cultural: Considering a variety of British values and drawing comparisons with religion. Social: Developing philosophical thinking skills and developing the art of debate."
"1279","RE","Year 10 FC AQA","Autumn 1","AQA Theme B: Religion and Life: Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. They should be aware of contrasting perspectives in contemporary British society on all of these issues: The origins of the universe, including: religious teachings about the origins of the universe, and different interpretations of these, and the relationship between scientific views, such as the Big Bang theory, and religious views. The value of the world and the duty of human beings to protect it, including: religious teachings about the value of the world and the duty of human beings to protect it, including stewardship, dominion, responsibility, awe and wonder. The use and abuse of the environment, including the use of natural resources, pollution. The use and abuse of animals, including: animal experimentation; the use of animals for food. The origins of life, including: religious teachings about the origins of human life, and different interpretations of these, and the relationship between scientific views, such as evolution, and religious views. The concepts of sanctity of life and the quality of life. Abortion, including situations in which abortion may be considered, such as those involving rape, and religious and ethical arguments related to abortion, including those based on the sanctity of life and quality of life. Ethical arguments related to euthanasia, including those based on the sanctity of life and quality of life. Beliefs about death and an afterlife, and their impact on beliefs about the value of human life.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1280","RE","Year 10 FC AQA","Autumn 2","AQA Theme B: Religion and Life continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1281","RE","Year 10 FC AQA","Spring 1","AQA Theme E Crime and punishment Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. They should be aware of contrasting perspectives in contemporary British society on all of these issues. Religion, crime and the causes of crime: Good and evil intentions and actions, including whether it can ever be good to cause suffering. Reasons for crime, including: poverty and upbringing; mental illness and addiction; greed and hate; opposition to an unjust law. Views about people who break the law for these reasons. Views about different types of crime, including hate crimes, theft and murder. The aims of punishment, including: retribution; deterrence; reformation. The treatment of criminals, including: prison; corporal punishment; community service. Forgiveness. The death penalty. Ethical arguments related to the death penalty, including those based on the principle of utility and sanctity of life.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1282","RE","Year 10 FC AQA","Spring 2","AQA Theme E Crime and punishment continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1283","RE","Year 10 FC AQA","Summer 1","Pupils should be aware of different religious perspectives on the issues studied within and / or between religious and non-religious beliefs such as atheism and humanism. Pupils must also study religious, philosophical and ethical arguments related to the issues raised, and their impact and influence on the modern world. Pupils will be expected to show their understanding of religion through the application of teachings from religion and beliefs. They will also be expected to make specific references to sources of wisdom and authority including scripture and/or sacred texts.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1284","RE","Year 10 FC AQA","Summer 2","Pupils should be aware of different religious perspectives on the issues studied within and / or between religious and non-religious beliefs such as atheism and humanism. Pupils must also study religious, philosophical and ethical arguments related to the issues raised, and their impact and influence on the modern world. Pupils will be expected to show their understanding of religion through the application of teachings from religion and beliefs. They will also be expected to make specific references to sources of wisdom and authority including scripture and/or sacred texts.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1285","RE","Year 10 S/C Eduquas","Autumn 1","Eduquas Component 2, Theme 1: Issues of Relationships (Christian and Jewish perspectives): Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. Pupils should be aware of contrasting perspectives in contemporary British society on all of these issues: The importance and significance of relationships and human sexuality, including: different types of relationships (e.g. heterosexual, homosexual, marriage, cohabitation, adultery) and their changing nature; the nature and purpose of sexual relationships; religious teachings about the nature and purpose of sex and human sexuality, including differing interpretations and emphases. Issues of equality: gender prejudice and discrimination, including examples. The nature and purpose of marriage, including: different religious teachings and religious and non-religious beliefs about the nature and purpose of marriage; changing attitudes to marriage in the 21st century and differing religious and non-religious attitudes. Divorce and remarriage, including: different religious teachings and religious and non-religious beliefs about divorce and remarriage; changing attitudes to divorce and remarriage in the 21st century and differing religious and non-religious attitudes. The purpose and importance of the family, including: different religious teachings and religious and non-religious beliefs about the purpose and importance of the family; changing attitudes to the family in the 21st century and differing religious and non-religious attitudes.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1286","RE","Year 10 S/C Eduquas","Autumn 2","Eduquas Component 2, Theme 1: Issues of Relationships continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1287","RE","Year 10 S/C Eduquas","Spring 1","Eduquas Component 2, Theme 2: Issues of Life and Death (Christian and Jewish perspectives): Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. Pupils should be aware of contrasting perspectives in contemporary British society on all of these issues: The world: The origins of the universe, including: religious teachings about the origins of the universe, and different interpretations of these; the relationship between scientific views, such as the Big Bang theory, and religious views. The value of the world and the duty of human beings to protect it, including: religious teachings about the value of the world and the duty of human beings to protect it, including stewardship, dominion, responsibility, awe and wonder. The use and abuse of the environment, including the use of natural resources, pollution. The use and abuse of animals, including: animal experimentation; the use of animals for food. The origins and value of human life: The origins of human life, including: religious teachings about the origins of human life, and different interpretations of these; the relationship between scientific views, such as evolution, and religious views. The concepts of sanctity of life and the quality of life. Abortion, including situations in which abortion may be considered, such as those involving rape, and religious and ethical arguments related to abortion, including those based on the sanctity of life and quality of life. Ethical arguments related to euthanasia, including those based on the sanctity of life and quality of life. Beliefs about death and an afterlife, and their impact on beliefs about the value of human life.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1288","RE","Year 10 S/C Eduquas","Spring 2","Eduquas Component 2, Theme 2: Issues of Life and Death continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1289","RE","Year 10 S/C Eduquas","Summer 1","Eduquas Component 2, Theme 2: Issues of Life and Death continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1290","RE","Year 10 S/C Eduquas","Summer 2","Eduquas Component 2, Theme 2: Issues of Life and Death continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1291","RE","Year 11 F/C","Autumn 1","Eduquas Component 3, Judaism: Beliefs and teachings: Pupils should study the beliefs and teachings of Judaism specified below and their basis in Jewish sources of wisdom and authority. They should be able to refer to scripture and/or sacred texts where appropriate. The nature of God: God as one; God as Creator; God as Law-Giver and Judge, loving and merciful. The divine presence (Shekhinah). Beliefs about life after death, including judgement and resurrection. The nature and role of the Messiah (Mashiach). The covenant at Sinai and its importance including the role of Moses and the Ten Commandments. The covenant with Abraham and its importance including the promised land and the covenant with the Patriarchs. Key moral principles including justice, healing the world (tikkun olam), charity and kindness to others. The importance of the sanctity of human life, including the concept of ‘saving a life’ (pikuach nefesh). Free will and mitzvot.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1292","RE","Year 11 F/C","Autumn 2","Eduquas Component 3, Judaism: Practices: Pupils should study the practices of Judaism specified below and their basis in Jewish sources of wisdom and authority. They should be able to refer to scripture and/or sacred texts where appropriate. The synagogue and its importance. The design and religious features of synagogues, including differences between Orthodox and Reform synagogues. Public acts of worship including: synagogue services in both Orthodox and Reform synagogues; the significance of prayer, including the Amidah, the standing prayer. The Tenakh and the Talmud: the written law and the oral law; the study of these and their use in daily life. Private prayer. The Shema and the Amidah. Rituals and ceremonies: Ceremonies associated with birth including Brit Milah. Bar and Bat Mitzvah; the importance of these ceremonies for the individual, their family and the Jewish community. Marriage: the importance of marriage for the individual, the family and the Jewish community; the features of a Jewish wedding ceremony. Mourning rituals. Dietary laws and their significance, including different Jewish views about their importance. Kosher and trefah. Festivals and their importance for Jews in Great Britain today, including the origins and meaning of: Rosh Hashanah and Yom Kippur; Pesach.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1293","RE","Year 11 F/C","Spring 1","Eduquas Component 1, Issues of Relationships: Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. Pupils should be aware of contrasting perspectives in contemporary British society on all of these issues. The importance and significance of relationships and human sexuality, including: different types of relationships (e.g. heterosexual, homosexual, marriage, cohabitation, adultery) and their changing nature; the nature and purpose of sexual relationships; religious teachings about the nature and purpose of sex and human sexuality, including differing interpretations and emphases. Issues of equality: gender prejudice and discrimination, including examples. The nature and purpose of marriage, including: different religious teachings and religious and non-religious beliefs about the nature and purpose of marriage; changing attitudes to marriage in the 21st century and differing religious and non-religious attitudes. Divorce and remarriage, including: different religious teachings and religious and non-religious beliefs about divorce and remarriage; changing attitudes to divorce and remarriage in the 21st century and differing religious and non-religious attitudes. The purpose and importance of the family, including: different religious teachings and religious and non-religious beliefs about the purpose and importance of the family; changing attitudes to the family in the 21st century and differing religious and non-religious attitudes.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1294","RE","Year 11 F/C","Spring 2","Eduquas Component 1, Issues of Relationships continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1295","RE","Year 11 F/C","Summer 1","Eduquas Component 1, Issues of Life and Death: Pupils should study religious teachings, and religious, philosophical and ethical arguments, relating to the issues that follow, and their impact and influence in the modern world. Pupils should be aware of contrasting perspectives in contemporary British society on all of these issues. The world: The origins of the universe, including: religious teachings about the origins of the universe, and different interpretations of these; the relationship between scientific views, such as the Big Bang theory, and religious views. The value of the world and the duty of human beings to protect it, including: religious teachings about the value of the world and the duty of human beings to protect it, including stewardship, dominion, responsibility, awe and wonder. The use and abuse of the environment, including the use of natural resources, pollution. The use and abuse of animals, including: animal experimentation; the use of animals for food. The origins and value of human life: The origins of human life, including: religious teachings about the origins of human life, and different interpretations of these; the relationship between scientific views, such as evolution, and religious views. The concepts of sanctity of life and the quality of life. Abortion, including situations in which abortion may be considered, such as those involving rape, and religious and ethical arguments related to abortion, including those based on the sanctity of life and quality of life. Ethical arguments related to euthanasia, including those based on the sanctity of life and quality of life. Beliefs about death and an afterlife, and their impact on beliefs about the value of human life.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1296","RE","Year 11 F/C","Summer 2","Eduquas Component 1, Issues of Life and Death continued.","Recalling keywords and quotes. Explaining religious influences. Explaining beliefs and teachings. Evaluating a statement to create a well-reasoned, critically analysed 12 mark question with suitable evidence.","Times and dates in RE context.","Spiritual and Cultural: Valuing different faiths and cultures. Moral: Considering a broad spectrum of views to include the main religions of the UK today. Social: Exploring contemporary British values and drawing comparisons with religion."
"1297","Science","Year 1","Autumn 1","Everyday materials","Literacy: To be able to use descriptive words for observations. To be able to use key vocabulary related to materials.","Numeracy: Gathering and ordering data. Compare, group, gather and record data.","How materials affect the environment they are in. Develop understanding of the world around them."
"1298","Science","Year 1","Autumn 2","Seasonal Change – Autumn/Winter","Literacy: To be able to use descriptive words for observations.","Numeracy: Compare data, including length of days.","Develop understanding of the world around them."
"1299","Science","Year 1","Spring 1","Animals, including humans","Literacy: To be able to use descriptive words for observations. Be able to name common animals and body parts.","Numeracy: Being able to identify and classify.","How should we treat and care for non-human animals. Develop understanding of the world around them."
"1300","Science","Year 1","Spring 2","Seasonal Change - Spring","Literacy: To be able to use descriptive words for observations.","Numeracy: Compare data, including length of days.","Develop understanding of the world around them."
"1301","Science","Year 1","Summer 1","Plants","Literacy: To be able to use descriptive words for observations. To become familiar with common plant/tree names.","Numeracy: Sort, group and classify. Make comparisons over time.","Develop understanding of the world around them."
"1302","Science","Year 1","Summer 2","Seasonal Change - Summer","Literacy: To be able to use descriptive words for observations.","Numeracy: Compare data, including length of days.","Develop understanding of the world around them."
"1303","Science","Year 2","Autumn 1","Animals including humans","Literacy: To be able to use descriptive words for observations. Use appropriate questioning.","Numeracy: Gather and compare data, measurements of growth over time.","Understand the basic needs animals, including humans, need for survival and how to stay healthy."
"1304","Science","Year 2","Autumn 2","Animals including humans","Literacy: To be able to use descriptive words for observations. Use appropriate questioning.","Numeracy: Gather and compare data, measurements of growth over time.","Understand the basic needs animals, including humans, need for survival and how to stay healthy."
"1305","Science","Year 2","Spring 1","Living things and their habitats","Literacy: To be able to use descriptive words for observations. Raise and answer questions. Use key vocabulary, specifically ‘habitat’.","Numeracy: Sort and classify data.","Understand the differences between things that are living, dead, and things that have never been alive."
"1306","Science","Year 2","Spring 2","Plants","Literacy: To be able to use descriptive words for observations. Raise and answer questions. Use key vocabulary, specifically ‘habitat’.","Numeracy: Sort and classify data.","Understand the differences between things that are living, dead, and things that have never been alive."
"1307","Science","Year 2","Summer 1","Uses of everyday materials","Literacy: To be able to use descriptive words for observations. Contribute to discussions and ask appropriate questions.","Numeracy: Identify, classify and record observations. Compare shapes.","Understand the use of different materials in everyday life."
"1308","Science","Year 2","Summer 2","Uses of everyday materials","Literacy: To be able to use descriptive words for observations. Contribute to discussions and ask appropriate questions.","Numeracy: Identify, classify and record observations. Compare shapes.","Understand the use of different materials in everyday life."
"1309","Science","Year 3","Autumn 1","Light","Literacy: To be able to use descriptive words for observations. To read and spell scientific vocabulary correctly.","Numeracy: Enter data into a table, measure and compare data.","To recognise that light from the sun can be dangerous and that there are ways to protect their eyes."
"1310","Science","Year 3","Autumn 2","Rocks","Literacy: To be able to use descriptive words for observations. Raise and answer questions.","Numeracy: Compare and group data. Observe change over time.","Develop understanding of the changes that occur in the world around them."
"1311","Science","Year 3","Spring 1","Forces and Magnets","Literacy: To be able to use descriptive words for observations. Use scientific vocabulary correctly.","Numeracy: Enter data into a table, sort and compare.","Develop appreciation of the invisible forces that are present in the world around them."
"1312","Science","Year 3","Spring 2","Plants","Literacy: To be able to use descriptive words for observations. Use scientific vocabulary correctly.","Numeracy: Enter data into a table, sort and compare.","Develop appreciation of the invisible forces that are present in the world around them."
"1313","Science","Year 3","Summer 1","Animals including humans","Literacy: To be able to use descriptive words for observations. Draw and annotate diagrams.","Numeracy: Observe life cycle over time, look for patterns in data.","Understand the requirements of plants for life and growth."
"1314","Science","Year 3","Summer 2","Animals including humans","Literacy: To be able to use descriptive words for observations. Use key vocabulary related to nutrition and name body parts associated with the skeleton and muscles.","Numeracy: Identify, group and compare data.","Understand the importance of good nutrition and that we source food from our environment."
"1315","Science","Year 4","Autumn 1","Animals including humans","Literacy: To be able to use descriptive words for observations. Use key vocabulary related to the digestive system of humans, and teeth.","Numeracy: Record and compare data.","Understand the role of different body parts."
"1316","Science","Year 4","Autumn 2","Electricity","Literacy: To be able to use descriptive words for observations. Use terms ‘voltage’ and ‘current’ correctly. Draw a pictorial representation of a circuit.","Numeracy: Observe patterns in data.","Understand the role of electricity in everyday objects and how these help in a variety of ways. Understand the dangers of electricity."
"1317","Science","Year 4","Spring 1","Sound","Literacy: To be able to use descriptive words for observations. Use key vocabulary associated with ears and sound correctly. Record data.","Numeracy: Compare and find patterns in data.","Understand the importance of hearing for safety and communications. Recognise there are people in society with impaired hearing. Music – different instruments used in different cultures."
"1318","Science","Year 4","Spring 2","Sound","Literacy: To be able to use descriptive words for observations. Use key vocabulary associated with ears and sound correctly. Record data.","Numeracy: Compare and find patterns in data.","Understand the importance of hearing for safety and communications. Recognise there are people in society with impaired hearing. Music – different instruments used in different cultures."
"1319","Science","Year 4","Summer 1","Living things and their habitats","Literacy: To be able to use descriptive words for observations. Raise and answer questions.","Numeracy: Identify, classify and group data.","Recognise that environments can change and that this can sometimes pose dangers to living things."
"1320","Science","Year 4","Summer 2","States of matter","Literacy: To be able to use descriptive words for observations. Use key vocabulary appropriately.","Numeracy: Observe, compare and group data. Measure temperature.","Understand change of state occurs in the world around them. Relate to everyday experiences."
"1321","Science","Year 5","Autumn 1","Earth and Space","Literacy: To be able to use descriptive words for observations. Record date. Make illustrative representations.","Numeracy: Compare time of day, use of sundials as a clock.","Understand our place in this world and relation to the solar system."
"1322","Science","Year 5","Autumn 2","Earth and Space","Literacy: To be able to use descriptive words for observations. Record date. Make illustrative representations.","Numeracy: Compare time of day, use of sundials as a clock.","Understand our place in this world and relation to the solar system."
"1323","Science","Year 5","Spring 1","Forces","Literacy: To be able to use descriptive words for observations. Recording data in a table.","Numeracy: Compare and group data.","Develop appreciation of the invisible forces that are present in the world around them."
"1324","Science","Year 5","Spring 2","Properties and changes of materials","Literacy: To be able to use descriptive words for observations. Recording data in a table.","Numeracy: Compare and group data.","Develop appreciation of the invisible forces that are present in the world around them."
"1325","Science","Year 5","Summer 1","Animals including humans","Literacy: To be able to use descriptive words for observations. Record results of investigations accurately.","Numeracy: Compare and group data.","Understand real life use of scientific change of materials."
"1326","Science","Year 5","Summer 2","Living things and their habitats","Literacy: To be able to use descriptive words for observations. Create and draw a timeline.","Numeracy: Record length and mass of babies, compare data.","Understand the changes as humans develop to old age."
"1327","Science","Year 6","Autumn 1","Living things and their habitats","Literacy: To be able to use descriptive words for observations. Input research results into an appropriate format (charts/tables).","Numeracy: Classify data.","Develop appreciation of the work of renowned scientists and how this has helped our understanding of the world around us."
"1328","Science","Year 6","Autumn 2","Animals including humans","Literacy: To be able to use descriptive words for observations. Conduct and record research.","Numeracy: Compare data.","Understand how to stay healthy and what may cause harm to human bodies."
"1329","Science","Year 6","Spring 1","Evolution and Inheritance","Literacy: To be able to use descriptive words for observations. Observe and raise questions.","Numeracy: Analyse and compare data.","Understand that all living things are unique."
